id,price,qty,timestamp
14563,46.67,8,2024-01-11 02:43:00
99,9.29,1,2024-01-01 01:39:00
4286,40.68,3,2024-01-03 23:26:00
2121,18.63,9,2024-01-02 11:21:00
7010,19.15,3,2024-01-05 20:50:00
10484,54.37,2,2024-01-08 06:44:00
6268,38.24,1,2024-01-05 08:28:00
11618,64.58,7,2024-01-09 01:38:00
13705,84.07,3,2024-01-10 12:25:00
8559,81.42,1,2024-01-06 22:39:00
2094,47.48,7,2024-01-02 10:54:00
4277,63.96,1,2024-01-03 23:17:00
6295,18.23,1,2024-01-05 08:55:00
3430,58.65,3,2024-01-03 09:10:00
12302,20.52,7,2024-01-09 13:02:00
2725,57.6,4,2024-01-02 21:25:00
3653,78.35,5,2024-01-03 12:53:00
970,48.44,6,2024-01-01 16:10:00
3269,74.92,4,2024-01-03 06:29:00
14639,55.96,6,2024-01-11 03:59:00
10354,45.25,1,2024-01-08 04:34:00
14805,47.91,4,2024-01-11 06:45:00
5884,51.28,6,2024-01-05 02:04:00
4266,32.84,4,2024-01-03 23:06:00
2161,44.78,1,2024-01-02 12:01:00
2446,34.35,2,2024-01-02 16:46:00
3774,75.82,7,2024-01-03 14:54:00
6756,53.51,6,2024-01-05 16:36:00
8220,49.7,3,2024-01-06 17:00:00
4385,79.45,9,2024-01-04 01:05:00
6933,51.18,6,2024-01-05 19:33:00
9471,54.0,1,2024-01-07 13:51:00
1421,54.52,8,2024-01-01 23:41:00
12487,44.95,5,2024-01-09 16:07:00
196,66.62,5,2024-01-01 03:16:00
3622,52.77,7,2024-01-03 12:22:00
1498,42.02,6,2024-01-02 00:58:00
4667,71.0,2,2024-01-04 05:47:00
723,74.34,1,2024-01-01 12:03:00
2547,23.21,1,2024-01-02 18:27:00
11017,37.65,1,2024-01-08 15:37:00
2031,76.45,5,2024-01-02 09:51:00
2989,43.98,1,2024-01-03 01:49:00
3879,,6,2024-01-03 16:39:00
3877,43.98,1,2024-01-03 16:37:00
7110,63.52,5,2024-01-05 22:30:00
14334,64.08,3,2024-01-10 22:54:00
4382,71.19,7,2024-01-04 01:02:00
2280,43.99,7,2024-01-02 14:00:00
737,47.81,5,2024-01-01 12:17:00
12362,78.77,9,2024-01-09 14:02:00
4501,20.11,8,2024-01-04 03:01:00
13224,49.4,9,2024-01-10 04:24:00
4610,45.65,2,2024-01-04 04:50:00
4655,47.58,3,2024-01-04 05:35:00
10751,51.82,4,2024-01-08 11:11:00
1657,48.62,8,2024-01-02 03:37:00
14984,81.84,4,2024-01-11 09:44:00
5618,43.22,9,2024-01-04 21:38:00
14286,69.47,3,2024-01-10 22:06:00
14306,75.46,3,2024-01-10 22:26:00
10305,66.16,3,2024-01-08 03:45:00
8339,71.26,1,2024-01-06 18:59:00
12939,33.6,9,2024-01-09 23:39:00
27,39.23,9,2024-01-01 00:27:00
6912,42.99,2,2024-01-05 19:12:00
6609,61.03,7,2024-01-05 14:09:00
10353,32.34,7,2024-01-08 04:33:00
945,39.28,1,2024-01-01 15:45:00
8384,72.64,7,2024-01-06 19:44:00
14558,63.16,1,2024-01-11 02:38:00
11023,25.95,7,2024-01-08 15:43:00
4425,64.8,1,2024-01-04 01:45:00
2975,86.49,3,2024-01-03 01:35:00
8594,26.08,6,2024-01-06 23:14:00
14369,56.35,2,2024-01-10 23:29:00
5784,41.19,4,2024-01-05 00:24:00
5897,21.83,8,2024-01-05 02:17:00
14925,,1,2024-01-11 08:45:00
12821,81.64,5,2024-01-09 21:41:00
2405,56.11,6,2024-01-02 16:05:00
13507,20.79,6,2024-01-10 09:07:00
3079,30.88,1,2024-01-03 03:19:00
12230,54.54,3,2024-01-09 11:50:00
5639,49.33,5,2024-01-04 21:59:00
6129,53.97,5,2024-01-05 06:09:00
1606,25.01,9,2024-01-02 02:46:00
9178,42.88,7,2024-01-07 08:58:00
12859,24.94,1,2024-01-09 22:19:00
6062,50.76,9,2024-01-05 05:02:00
11210,41.91,7,2024-01-08 18:50:00
9031,45.89,6,2024-01-07 06:31:00
2733,22.77,6,2024-01-02 21:33:00
6737,22.43,5,2024-01-05 16:17:00
11529,63.63,3,2024-01-09 00:09:00
4795,44.74,4,2024-01-04 07:55:00
14067,59.62,3,2024-01-10 18:27:00
6396,50.46,3,2024-01-05 10:36:00
1158,47.56,2,2024-01-01 19:18:00
2408,61.64,8,2024-01-02 16:08:00
3277,22.66,5,2024-01-03 06:37:00
9545,41.95,3,2024-01-07 15:05:00
11662,85.11,1,2024-01-09 02:22:00
6394,58.38,1,2024-01-05 10:34:00
14983,48.93,6,2024-01-11 09:43:00
14201,63.62,7,2024-01-10 20:41:00
7926,72.11,7,2024-01-06 12:06:00
576,24.07,8,2024-01-01 09:36:00
3898,17.01,7,2024-01-03 16:58:00
14597,73.9,6,2024-01-11 03:17:00
5812,40.82,9,2024-01-05 00:52:00
5891,74.74,2,2024-01-05 02:11:00
12715,40.11,5,2024-01-09 19:55:00
232,57.12,7,2024-01-01 03:52:00
661,37.35,6,2024-01-01 11:01:00
12251,52.09,5,2024-01-09 12:11:00
779,18.52,3,2024-01-01 12:59:00
11190,107.44,5,2024-01-08 18:30:00
4664,56.25,6,2024-01-04 05:44:00
4284,58.77,1,2024-01-03 23:24:00
10387,76.78,9,2024-01-08 05:07:00
660,68.32,3,2024-01-01 11:00:00
5828,30.13,6,2024-01-05 01:08:00
3320,40.7,2,2024-01-03 07:20:00
1283,61.62,2,2024-01-01 21:23:00
13324,13.37,9,2024-01-10 06:04:00
4853,97.12,8,2024-01-04 08:53:00
11008,58.13,4,2024-01-08 15:28:00
10954,58.37,2,2024-01-08 14:34:00
13363,25.67,5,2024-01-10 06:43:00
5019,63.72,6,2024-01-04 11:39:00
3487,8.54,3,2024-01-03 10:07:00
4833,34.57,8,2024-01-04 08:33:00
9361,48.45,9,2024-01-07 12:01:00
11960,41.54,6,2024-01-09 07:20:00
3699,68.41,1,2024-01-03 13:39:00
1391,0.45,8,2024-01-01 23:11:00
1141,85.57,4,2024-01-01 19:01:00
7068,27.43,4,2024-01-05 21:48:00
4802,56.99,6,2024-01-04 08:02:00
9524,55.71,5,2024-01-07 14:44:00
6334,52.08,5,2024-01-05 09:34:00
13165,66.18,8,2024-01-10 03:25:00
6137,67.01,5,2024-01-05 06:17:00
1999,32.66,2,2024-01-02 09:19:00
8207,59.52,3,2024-01-06 16:47:00
11883,46.88,8,2024-01-09 06:03:00
12419,37.1,7,2024-01-09 14:59:00
11141,51.85,8,2024-01-08 17:41:00
7659,75.75,2,2024-01-06 07:39:00
11596,40.32,2,2024-01-09 01:16:00
12747,62.27,8,2024-01-09 20:27:00
12148,66.13,2,2024-01-09 10:28:00
305,82.05,4,2024-01-01 05:05:00
12587,72.53,6,2024-01-09 17:47:00
6314,36.33,7,2024-01-05 09:14:00
3698,51.9,3,2024-01-03 13:38:00
3826,70.51,5,2024-01-03 15:46:00
6116,11.91,6,2024-01-05 05:56:00
6185,6.83,2,2024-01-05 07:05:00
2755,39.58,8,2024-01-02 21:55:00
2261,30.25,7,2024-01-02 13:41:00
5158,85.05,1,2024-01-04 13:58:00
10097,28.49,4,2024-01-08 00:17:00
1238,56.28,9,2024-01-01 20:38:00
10959,100.66,5,2024-01-08 14:39:00
7396,1.29,8,2024-01-06 03:16:00
1268,37.32,1,2024-01-01 21:08:00
7262,60.26,7,2024-01-06 01:02:00
6038,45.91,3,2024-01-05 04:38:00
3616,0.57,7,2024-01-03 12:16:00
5357,18.49,4,2024-01-04 17:17:00
2584,68.75,8,2024-01-02 19:04:00
5189,40.82,9,2024-01-04 14:29:00
14530,70.75,8,2024-01-11 02:10:00
10412,25.26,3,2024-01-08 05:32:00
10213,57.85,7,2024-01-08 02:13:00
9017,18.72,9,2024-01-07 06:17:00
3623,33.1,8,2024-01-03 12:23:00
4083,19.57,9,2024-01-03 20:03:00
13228,65.76,8,2024-01-10 04:28:00
13874,67.51,3,2024-01-10 15:14:00
12017,46.53,3,2024-01-09 08:17:00
4362,55.89,6,2024-01-04 00:42:00
8999,43.63,3,2024-01-07 05:59:00
1154,48.77,8,2024-01-01 19:14:00
12872,44.38,6,2024-01-09 22:32:00
14229,46.36,7,2024-01-10 21:09:00
754,41.3,7,2024-01-01 12:34:00
12947,7.73,3,2024-01-09 23:47:00
11033,15.52,8,2024-01-08 15:53:00
7290,56.16,1,2024-01-06 01:30:00
11886,36.02,2,2024-01-09 06:06:00
12944,47.37,1,2024-01-09 23:44:00
8132,27.52,1,2024-01-06 15:32:00
357,49.2,8,2024-01-01 05:57:00
13014,58.78,8,2024-01-10 00:54:00
6065,67.48,8,2024-01-05 05:05:00
6294,59.1,3,2024-01-05 08:54:00
12307,51.12,4,2024-01-09 13:07:00
3999,53.48,9,2024-01-03 18:39:00
9964,55.38,1,2024-01-07 22:04:00
14919,13.63,5,2024-01-11 08:39:00
244,44.19,6,2024-01-01 04:04:00
3045,,8,2024-01-03 02:45:00
2652,,4,2024-01-02 20:12:00
14407,38.52,5,2024-01-11 00:07:00
4195,39.3,2,2024-01-03 21:55:00
12139,47.96,2,2024-01-09 10:19:00
13465,69.01,4,2024-01-10 08:25:00
691,64.01,2,2024-01-01 11:31:00
2328,46.59,8,2024-01-02 14:48:00
13257,73.07,3,2024-01-10 04:57:00
2930,92.38,7,2024-01-03 00:50:00
1193,68.48,3,2024-01-01 19:53:00
12662,87.42,1,2024-01-09 19:02:00
1646,38.74,3,2024-01-02 03:26:00
13676,63.83,6,2024-01-10 11:56:00
9437,44.87,2,2024-01-07 13:17:00
9486,23.36,2,2024-01-07 14:06:00
680,62.38,5,2024-01-01 11:20:00
12940,42.01,2,2024-01-09 23:40:00
2779,51.02,5,2024-01-02 22:19:00
8787,42.41,2,2024-01-07 02:27:00
5865,,2,2024-01-05 01:45:00
1064,36.02,8,2024-01-01 17:44:00
1854,66.93,2,2024-01-02 06:54:00
7384,68.5,8,2024-01-06 03:04:00
11314,49.0,2,2024-01-08 20:34:00
7468,13.34,4,2024-01-06 04:28:00
13840,56.95,2,2024-01-10 14:40:00
1285,58.37,5,2024-01-01 21:25:00
8284,53.97,4,2024-01-06 18:04:00
5368,83.19,7,2024-01-04 17:28:00
5043,61.7,4,2024-01-04 12:03:00
13694,45.43,8,2024-01-10 12:14:00
6271,17.51,8,2024-01-05 08:31:00
2443,53.58,5,2024-01-02 16:43:00
5846,73.9,1,2024-01-05 01:26:00
4804,31.93,9,2024-01-04 08:04:00
11252,74.3,2,2024-01-08 19:32:00
6792,47.67,9,2024-01-05 17:12:00
12707,67.08,4,2024-01-09 19:47:00
5272,53.78,9,2024-01-04 15:52:00
12409,69.87,4,2024-01-09 14:49:00
14079,55.34,1,2024-01-10 18:39:00
10827,70.53,5,2024-01-08 12:27:00
8989,46.84,2,2024-01-07 05:49:00
12551,43.44,2,2024-01-09 17:11:00
6881,78.18,4,2024-01-05 18:41:00
8075,36.41,8,2024-01-06 14:35:00
748,36.47,2,2024-01-01 12:28:00
10791,45.45,5,2024-01-08 11:51:00
3628,27.98,9,2024-01-03 12:28:00
6726,50.83,9,2024-01-05 16:06:00
12279,38.81,6,2024-01-09 12:39:00
2395,58.4,7,2024-01-02 15:55:00
14620,47.76,1,2024-01-11 03:40:00
946,40.16,8,2024-01-01 15:46:00
2265,,7,2024-01-02 13:45:00
9755,22.58,8,2024-01-07 18:35:00
13356,30.71,1,2024-01-10 06:36:00
4470,64.27,1,2024-01-04 02:30:00
2402,45.21,2,2024-01-02 16:02:00
11804,40.29,8,2024-01-09 04:44:00
2302,72.51,3,2024-01-02 14:22:00
34,71.22,8,2024-01-01 00:34:00
7408,61.34,5,2024-01-06 03:28:00
13365,78.59,8,2024-01-10 06:45:00
13001,64.92,3,2024-01-10 00:41:00
3883,86.72,1,2024-01-03 16:43:00
9780,69.44,1,2024-01-07 19:00:00
5985,36.0,5,2024-01-05 03:45:00
4847,64.49,2,2024-01-04 08:47:00
2203,101.38,4,2024-01-02 12:43:00
12831,,1,2024-01-09 21:51:00
6235,32.58,7,2024-01-05 07:55:00
8687,42.57,2,2024-01-07 00:47:00
10705,75.09,1,2024-01-08 10:25:00
11957,80.46,5,2024-01-09 07:17:00
5912,51.67,5,2024-01-05 02:32:00
14159,44.46,9,2024-01-10 19:59:00
12281,35.17,3,2024-01-09 12:41:00
2476,50.65,1,2024-01-02 17:16:00
2882,48.08,8,2024-01-03 00:02:00
4032,55.35,1,2024-01-03 19:12:00
6350,46.23,5,2024-01-05 09:50:00
14113,49.98,9,2024-01-10 19:13:00
2656,57.52,5,2024-01-02 20:16:00
2570,55.84,7,2024-01-02 18:50:00
4048,45.65,7,2024-01-03 19:28:00
12481,40.56,9,2024-01-09 16:01:00
7859,39.25,9,2024-01-06 10:59:00
2273,51.94,1,2024-01-02 13:53:00
10067,45.32,2,2024-01-07 23:47:00
11550,44.01,4,2024-01-09 00:30:00
4752,,6,2024-01-04 07:12:00
13715,48.31,1,2024-01-10 12:35:00
4875,65.51,4,2024-01-04 09:15:00
60,54.06,2,2024-01-01 01:00:00
8160,3.54,8,2024-01-06 16:00:00
11744,58.43,9,2024-01-09 03:44:00
14576,66.61,5,2024-01-11 02:56:00
2679,37.14,6,2024-01-02 20:39:00
10774,60.37,4,2024-01-08 11:34:00
830,40.71,9,2024-01-01 13:50:00
13132,50.46,1,2024-01-10 02:52:00
4733,6.02,2,2024-01-04 06:53:00
10543,44.74,2,2024-01-08 07:43:00
5384,80.3,9,2024-01-04 17:44:00
6410,22.32,8,2024-01-05 10:50:00
12273,77.08,9,2024-01-09 12:33:00
7091,68.46,9,2024-01-05 22:11:00
6841,55.93,7,2024-01-05 18:01:00
6815,60.26,4,2024-01-05 17:35:00
11251,65.33,2,2024-01-08 19:31:00
4070,55.55,6,2024-01-03 19:50:00
6192,56.22,5,2024-01-05 07:12:00
4483,53.8,3,2024-01-04 02:43:00
6558,46.67,4,2024-01-05 13:18:00
12005,49.83,2,2024-01-09 08:05:00
1090,52.65,9,2024-01-01 18:10:00
9123,18.32,2,2024-01-07 08:03:00
7245,53.4,8,2024-01-06 00:45:00
13644,51.59,9,2024-01-10 11:24:00
13937,53.05,7,2024-01-10 16:17:00
8539,53.74,9,2024-01-06 22:19:00
12277,79.01,8,2024-01-09 12:37:00
1275,47.46,1,2024-01-01 21:15:00
2771,77.56,5,2024-01-02 22:11:00
11224,45.01,4,2024-01-08 19:04:00
6420,39.33,6,2024-01-05 11:00:00
10857,53.52,4,2024-01-08 12:57:00
1858,54.66,8,2024-01-02 06:58:00
1297,70.06,7,2024-01-01 21:37:00
4686,19.05,5,2024-01-04 06:06:00
199,80.3,2,2024-01-01 03:19:00
12041,30.55,1,2024-01-09 08:41:00
4265,36.84,7,2024-01-03 23:05:00
412,76.87,6,2024-01-01 06:52:00
10639,68.05,3,2024-01-08 09:19:00
14664,39.12,4,2024-01-11 04:24:00
0,50.02,2,2024-01-01 00:00:00
902,90.45,6,2024-01-01 15:02:00
3415,57.24,8,2024-01-03 08:55:00
4175,74.16,1,2024-01-03 21:35:00
9148,38.73,5,2024-01-07 08:28:00
3492,68.28,6,2024-01-03 10:12:00
4670,22.62,8,2024-01-04 05:50:00
14044,45.66,8,2024-01-10 18:04:00
4368,29.57,7,2024-01-04 00:48:00
3689,78.73,9,2024-01-03 13:29:00
10225,65.66,8,2024-01-08 02:25:00
1603,52.1,5,2024-01-02 02:43:00
5854,46.11,3,2024-01-05 01:34:00
1587,50.42,5,2024-01-02 02:27:00
3318,43.19,7,2024-01-03 07:18:00
2693,63.4,9,2024-01-02 20:53:00
14621,30.08,6,2024-01-11 03:41:00
9626,52.22,1,2024-01-07 16:26:00
2234,46.83,2,2024-01-02 13:14:00
6919,41.68,4,2024-01-05 19:19:00
1301,53.51,3,2024-01-01 21:41:00
7642,57.36,2,2024-01-06 07:22:00
12713,71.57,6,2024-01-09 19:53:00
14035,73.48,9,2024-01-10 17:55:00
8308,0.58,7,2024-01-06 18:28:00
5054,52.33,3,2024-01-04 12:14:00
4603,53.42,4,2024-01-04 04:43:00
181,39.84,2,2024-01-01 03:01:00
3923,76.5,6,2024-01-03 17:23:00
2403,57.71,1,2024-01-02 16:03:00
9714,61.83,1,2024-01-07 17:54:00
13474,53.7,2,2024-01-10 08:34:00
5512,45.71,3,2024-01-04 19:52:00
603,56.17,9,2024-01-01 10:03:00
3300,27.67,6,2024-01-03 07:00:00
7118,72.77,8,2024-01-05 22:38:00
10651,61.88,1,2024-01-08 09:31:00
6751,51.29,5,2024-01-05 16:31:00
2816,35.99,1,2024-01-02 22:56:00
3939,7.94,1,2024-01-03 17:39:00
794,34.88,7,2024-01-01 13:14:00
14766,38.09,8,2024-01-11 06:06:00
12055,47.22,8,2024-01-09 08:55:00
8561,46.14,9,2024-01-06 22:41:00
8491,53.06,5,2024-01-06 21:31:00
7620,24.98,8,2024-01-06 07:00:00
12415,57.3,8,2024-01-09 14:55:00
10558,73.37,8,2024-01-08 07:58:00
6710,47.32,9,2024-01-05 15:50:00
3483,57.77,2,2024-01-03 10:03:00
13853,53.52,5,2024-01-10 14:53:00
1995,8.13,2,2024-01-02 09:15:00
5279,53.8,3,2024-01-04 15:59:00
13086,47.0,1,2024-01-10 02:06:00
5419,41.66,3,2024-01-04 18:19:00
12453,36.69,7,2024-01-09 15:33:00
11709,59.06,3,2024-01-09 03:09:00
1640,29.08,9,2024-01-02 03:20:00
12039,50.86,2,2024-01-09 08:39:00
9544,50.86,5,2024-01-07 15:04:00
1419,82.65,2,2024-01-01 23:39:00
7944,71.67,8,2024-01-06 12:24:00
2474,34.32,6,2024-01-02 17:14:00
3408,46.31,6,2024-01-03 08:48:00
14481,47.75,1,2024-01-11 01:21:00
11372,,4,2024-01-08 21:32:00
13825,50.69,8,2024-01-10 14:25:00
12112,25.42,1,2024-01-09 09:52:00
1521,53.0,2,2024-01-02 01:21:00
11763,86.13,4,2024-01-09 04:03:00
7482,61.98,7,2024-01-06 04:42:00
10971,80.65,8,2024-01-08 14:51:00
4696,42.36,5,2024-01-04 06:16:00
1218,32.78,2,2024-01-01 20:18:00
10635,44.67,9,2024-01-08 09:15:00
6289,64.76,2,2024-01-05 08:49:00
2644,74.35,4,2024-01-02 20:04:00
10473,62.33,2,2024-01-08 06:33:00
14868,39.21,7,2024-01-11 07:48:00
5430,5.0,9,2024-01-04 18:30:00
12285,27.99,6,2024-01-09 12:45:00
12015,9.63,2,2024-01-09 08:15:00
7480,31.16,1,2024-01-06 04:40:00
14156,66.98,3,2024-01-10 19:56:00
4607,60.04,7,2024-01-04 04:47:00
10404,21.38,7,2024-01-08 05:24:00
1216,49.35,6,2024-01-01 20:16:00
3389,62.19,9,2024-01-03 08:29:00
13519,63.42,6,2024-01-10 09:19:00
3700,33.42,1,2024-01-03 13:40:00
8765,60.25,7,2024-01-07 02:05:00
7568,57.14,9,2024-01-06 06:08:00
6686,51.45,3,2024-01-05 15:26:00
1759,51.48,4,2024-01-02 05:19:00
12366,35.24,4,2024-01-09 14:06:00
5326,76.34,8,2024-01-04 16:46:00
2461,58.37,2,2024-01-02 17:01:00
3634,65.46,3,2024-01-03 12:34:00
3351,98.03,7,2024-01-03 07:51:00
6443,29.08,7,2024-01-05 11:23:00
5242,53.81,6,2024-01-04 15:22:00
3176,83.23,5,2024-01-03 04:56:00
14003,62.39,6,2024-01-10 17:23:00
12002,94.85,5,2024-01-09 08:02:00
7208,42.84,8,2024-01-06 00:08:00
2066,35.23,4,2024-01-02 10:26:00
14058,65.07,8,2024-01-10 18:18:00
13081,70.38,5,2024-01-10 02:01:00
12412,53.4,3,2024-01-09 14:52:00
10306,48.26,5,2024-01-08 03:46:00
9490,7.79,4,2024-01-07 14:10:00
10344,50.86,8,2024-01-08 04:24:00
8606,7.8,5,2024-01-06 23:26:00
12371,75.86,6,2024-01-09 14:11:00
5568,56.27,7,2024-01-04 20:48:00
9032,46.14,8,2024-01-07 06:32:00
9383,68.08,6,2024-01-07 12:23:00
13867,57.54,1,2024-01-10 15:07:00
13077,27.54,4,2024-01-10 01:57:00
6590,,2,2024-01-05 13:50:00
9552,47.13,7,2024-01-07 15:12:00
8166,62.32,3,2024-01-06 16:06:00
8984,54.28,2,2024-01-07 05:44:00
4949,60.79,4,2024-01-04 10:29:00
14205,41.8,1,2024-01-10 20:45:00
14672,26.37,1,2024-01-11 04:32:00
6979,52.44,1,2024-01-05 20:19:00
1699,34.17,2,2024-01-02 04:19:00
3508,47.42,2,2024-01-03 10:28:00
1407,47.82,3,2024-01-01 23:27:00
13042,52.71,2,2024-01-10 01:22:00
8931,90.24,3,2024-01-07 04:51:00
3952,51.12,8,2024-01-03 17:52:00
12508,4.84,8,2024-01-09 16:28:00
12608,33.93,2,2024-01-09 18:08:00
13312,63.72,1,2024-01-10 05:52:00
10674,42.4,5,2024-01-08 09:54:00
12840,43.72,8,2024-01-09 22:00:00
11847,52.09,6,2024-01-09 05:27:00
9924,51.08,7,2024-01-07 21:24:00
12116,62.55,6,2024-01-09 09:56:00
2703,51.51,6,2024-01-02 21:03:00
6174,59.83,9,2024-01-05 06:54:00
3917,41.21,4,2024-01-03 17:17:00
5453,56.15,3,2024-01-04 18:53:00
1928,48.84,9,2024-01-02 08:08:00
5937,52.61,8,2024-01-05 02:57:00
5072,52.96,6,2024-01-04 12:32:00
5546,78.89,9,2024-01-04 20:26:00
9082,66.41,4,2024-01-07 07:22:00
3350,57.73,7,2024-01-03 07:50:00
5978,55.28,3,2024-01-05 03:38:00
9571,75.69,8,2024-01-07 15:31:00
4272,75.14,4,2024-01-03 23:12:00
4323,61.63,3,2024-01-04 00:03:00
9251,37.58,8,2024-01-07 10:11:00
7830,81.53,7,2024-01-06 10:30:00
9184,44.51,9,2024-01-07 09:04:00
8878,43.85,2,2024-01-07 03:58:00
721,43.17,7,2024-01-01 12:01:00
2394,63.58,1,2024-01-02 15:54:00
1423,27.01,1,2024-01-01 23:43:00
8816,55.39,2,2024-01-07 02:56:00
10049,57.43,8,2024-01-07 23:29:00
11958,62.16,5,2024-01-09 07:18:00
9394,46.17,8,2024-01-07 12:34:00
7535,54.01,2,2024-01-06 05:35:00
13648,63.64,2,2024-01-10 11:28:00
13674,40.24,7,2024-01-10 11:54:00
3984,96.8,5,2024-01-03 18:24:00
12470,63.29,3,2024-01-09 15:50:00
6714,53.04,4,2024-01-05 15:54:00
13654,67.71,6,2024-01-10 11:34:00
1725,47.94,1,2024-01-02 04:45:00
10565,23.53,7,2024-01-08 08:05:00
4104,80.41,2,2024-01-03 20:24:00
13149,,2,2024-01-10 03:09:00
6729,49.28,4,2024-01-05 16:09:00
12899,35.94,3,2024-01-09 22:59:00
9243,1.67,5,2024-01-07 10:03:00
13209,59.45,4,2024-01-10 04:09:00
346,50.83,6,2024-01-01 05:46:00
6117,55.93,3,2024-01-05 05:57:00
2658,60.1,1,2024-01-02 20:18:00
14942,66.64,6,2024-01-11 09:02:00
12857,36.45,5,2024-01-09 22:17:00
4093,101.38,6,2024-01-03 20:13:00
1312,18.2,3,2024-01-01 21:52:00
556,59.21,7,2024-01-01 09:16:00
11523,40.99,3,2024-01-09 00:03:00
10327,82.64,4,2024-01-08 04:07:00
11475,57.68,2,2024-01-08 23:15:00
11917,9.55,7,2024-01-09 06:37:00
12935,76.14,6,2024-01-09 23:35:00
2979,42.76,7,2024-01-03 01:39:00
6931,55.5,6,2024-01-05 19:31:00
6877,78.59,3,2024-01-05 18:37:00
10652,90.68,5,2024-01-08 09:32:00
6619,9.4,7,2024-01-05 14:19:00
10929,42.67,1,2024-01-08 14:09:00
2142,73.17,7,2024-01-02 11:42:00
14390,52.09,6,2024-01-10 23:50:00
343,46.07,6,2024-01-01 05:43:00
12676,52.09,4,2024-01-09 19:16:00
7372,36.76,7,2024-01-06 02:52:00
11204,27.22,7,2024-01-08 18:44:00
13354,72.17,8,2024-01-10 06:34:00
10501,,2,2024-01-08 07:01:00
8588,36.59,3,2024-01-06 23:08:00
3116,50.63,4,2024-01-03 03:56:00
12696,70.94,3,2024-01-09 19:36:00
5076,37.33,3,2024-01-04 12:36:00
12596,37.0,2,2024-01-09 17:56:00
13580,68.35,6,2024-01-10 10:20:00
7329,41.23,7,2024-01-06 02:09:00
11767,31.68,5,2024-01-09 04:07:00
7412,48.2,1,2024-01-06 03:32:00
5918,52.37,3,2024-01-05 02:38:00
7794,49.81,3,2024-01-06 09:54:00
12863,35.59,2,2024-01-09 22:23:00
6111,85.03,1,2024-01-05 05:51:00
6195,19.14,4,2024-01-05 07:15:00
12672,79.97,9,2024-01-09 19:12:00
8102,70.86,5,2024-01-06 15:02:00
12214,90.38,5,2024-01-09 11:34:00
10368,17.05,9,2024-01-08 04:48:00
7280,55.77,7,2024-01-06 01:20:00
5930,51.2,8,2024-01-05 02:50:00
4002,30.2,7,2024-01-03 18:42:00
7173,75.27,6,2024-01-05 23:33:00
7367,43.63,2,2024-01-06 02:47:00
11009,74.6,9,2024-01-08 15:29:00
4312,23.43,7,2024-01-03 23:52:00
11895,57.86,8,2024-01-09 06:15:00
7435,74.58,3,2024-01-06 03:55:00
14502,56.56,8,2024-01-11 01:42:00
6352,63.78,9,2024-01-05 09:52:00
1665,58.14,2,2024-01-02 03:45:00
10382,77.11,8,2024-01-08 05:02:00
457,31.87,7,2024-01-01 07:37:00
488,23.31,2,2024-01-01 08:08:00
8280,50.05,2,2024-01-06 18:00:00
7633,76.73,6,2024-01-06 07:13:00
14305,27.37,1,2024-01-10 22:25:00
7784,29.4,1,2024-01-06 09:44:00
7924,45.61,5,2024-01-06 12:04:00
1656,47.46,9,2024-01-02 03:36:00
396,54.33,5,2024-01-01 06:36:00
6238,14.33,7,2024-01-05 07:58:00
3642,68.24,1,2024-01-03 12:42:00
2493,52.37,5,2024-01-02 17:33:00
11490,41.18,7,2024-01-08 23:30:00
4836,49.59,7,2024-01-04 08:36:00
3708,63.77,5,2024-01-03 13:48:00
2928,61.56,4,2024-01-03 00:48:00
13994,90.76,5,2024-01-10 17:14:00
6019,50.91,7,2024-01-05 04:19:00
3047,72.03,6,2024-01-03 02:47:00
3353,49.05,9,2024-01-03 07:53:00
10504,45.4,7,2024-01-08 07:04:00
14792,32.14,6,2024-01-11 06:32:00
9042,36.01,3,2024-01-07 06:42:00
9733,14.75,2,2024-01-07 18:13:00
7957,27.81,2,2024-01-06 12:37:00
4047,34.82,2,2024-01-03 19:27:00
11920,37.65,4,2024-01-09 06:40:00
1777,64.19,7,2024-01-02 05:37:00
8827,64.67,2,2024-01-07 03:07:00
7857,45.1,1,2024-01-06 10:57:00
9301,4.41,5,2024-01-07 11:01:00
80,41.44,6,2024-01-01 01:20:00
11260,15.9,5,2024-01-08 19:40:00
976,45.43,9,2024-01-01 16:16:00
4096,81.24,4,2024-01-03 20:16:00
7971,72.19,7,2024-01-06 12:51:00
14504,25.99,1,2024-01-11 01:44:00
1157,32.98,4,2024-01-01 19:17:00
5178,31.91,5,2024-01-04 14:18:00
10834,74.18,1,2024-01-08 12:34:00
4575,55.94,7,2024-01-04 04:15:00
13764,27.96,8,2024-01-10 13:24:00
7811,35.53,3,2024-01-06 10:11:00
5302,48.94,5,2024-01-04 16:22:00
12979,48.86,6,2024-01-10 00:19:00
8263,45.73,9,2024-01-06 17:43:00
9317,89.25,7,2024-01-07 11:17:00
9894,50.03,2,2024-01-07 20:54:00
14970,36.22,7,2024-01-11 09:30:00
3498,56.31,4,2024-01-03 10:18:00
6854,30.25,9,2024-01-05 18:14:00
8597,62.3,2,2024-01-06 23:17:00
4350,75.53,2,2024-01-04 00:30:00
7126,47.33,3,2024-01-05 22:46:00
7098,51.36,3,2024-01-05 22:18:00
13883,30.42,6,2024-01-10 15:23:00
11316,37.57,4,2024-01-08 20:36:00
2316,55.48,3,2024-01-02 14:36:00
